Promoter_ID,mat_females_1,mat_females_2,mat_females_3,mat_males_1,mat_males_2,pE_females_1,pE_females_2,pE_females_3,logFC,AveExpr,t,P.Value,adj.P.Val,B,FDR,tw_dis,chr,start,end,strand,de
scaffold_19_263659_263660_+,21.47101141,21.84254276,23.3203905,46.23359663,43.70883191,16.30317614,17.04389038,14.98960768,1.302737215,4.835971115,12.71899964,1.33E-06,0.000121698,6.026320586,0.000121698,0.018003397,scaffold_19,263659,263660,+,1
scaffold_10_887583_887587_+,6.464114596,4.099450807,3.431015428,44.11097686,41.05997744,3.90496178,6.761949824,8.366093127,2.981013568,3.498302956,12.67273109,1.36E-06,0.000122795,6.0678347,0.000122795,0.023736684,scaffold_10,887583,887587,+,1
scaffold_16_625458_625474_-,9.680602315,9.285309552,10.14410007,31.11733367,28.3670033,9.102010208,8.422599213,10.74550446,1.666743867,3.975202805,12.67659606,1.36E-06,0.000122795,6.043795713,0.000122795,0.021096714,scaffold_16,625458,625474,-,1
scaffold_21_628332_628390_-,80.49521974,92.12944104,90.36276785,21.50229882,17.55081503,45.83718702,46.95578258,47.03973958,-1.617159736,5.836144925,-12.64716276,1.39E-06,0.000123013,6.00658361,0.000123013,0.015001947,scaffold_21,628332,628390,-,1
scaffold_30_625285_625352_+,448.345156,442.5324946,443.9893052,126.8183043,125.8267822,327.0379472,271.1610785,295.1867134,-1.446003338,8.378059319,-12.63903504,1.39E-06,0.000123013,5.964508126,0.000123013,0.010533888,scaffold_30,625285,625352,+,1
scaffold_18_290233_290239_+,27.24273518,28.11664406,26.37172302,105.0728132,108.1664671,38.22390524,41.50711221,27.57332646,1.840868362,5.668960632,12.55039463,1.47E-06,0.00012803,5.906620272,0.00012803,0.018322156,scaffold_18,290233,290239,+,1
scaffold_33_38861_39007_-,268.636653,238.0610349,226.9572489,67.10787717,59.49306553,142.9181311,156.3480983,130.5282905,-1.48059596,7.410131961,-12.54345088,1.48E-06,0.00012803,5.894889961,0.00012803,0.014002811,scaffold_33,38861,39007,-,1
scaffold_31_306493_306609_-,116.2392853,139.6147136,113.3523612,23.6206339,21.19268181,46.67869833,49.45481564,53.18661652,-1.70561618,6.101535067,-12.51502951,1.50E-06,0.000129106,5.912974457,0.000129106,0.01643628,scaffold_31,306493,306609,-,1
scaffold_16_1015288_1015291_+,134.7388605,130.6465608,162.95459,46.82899147,58.27554744,213.5148503,264.0654791,230.9297099,-1.722227536,7.31976272,-12.46559499,1.55E-06,0.000131901,5.845159655,0.000131901,0.017504126,scaffold_16,1015288,1015291,+,1
scaffold_2_2811532_2811622_+,19.20348434,19.24761923,19.34668634,74.83332303,79.02743769,14.80086294,24.92954519,21.30822812,2.020944863,5.065017531,12.42099263,1.59E-06,0.000134381,5.831524545,0.000134381,0.019762456,scaffold_2,2811532,2811622,+,1
scaffold_62_476945_476993_+,41.83428572,38.90922576,41.62651581,157.5419254,170.4167898,47.09628141,47.40585792,64.29425396,1.890286752,6.250016071,12.40416909,1.61E-06,0.000134594,5.81284665,0.000134594,0.017344218,scaffold_62,476945,476993,+,1
scaffold_35_552015_552016_+,19.97746862,17.20779362,19.81392597,57.10296717,54.63579998,14.81167077,16.20347977,20.12910178,1.689884936,4.856241315,12.37582678,1.64E-06,0.000135786,5.804430613,0.000135786,0.01878408,scaffold_35,552015,552016,+,1
scaffold_67_52756_52784_-,23.97276423,0.022381933,0.047040136,7266.746913,9231.910404,4.464839542,0,0,12.59203277,3.868653706,12.34556113,1.67E-06,0.000137168,4.143754813,0.000137168,0.659953523,scaffold_67,52756,52784,-,1
scaffold_13_515008_515015_-,88.92977629,104.9578267,102.1195699,13.25160446,10.92799751,34.81970215,46.97942565,32.86937264,-2.220418619,5.619453561,-12.32406695,1.69E-06,0.000137825,5.835461527,0.000137825,0.019207213,scaffold_13,515008,515015,-,1
scaffold_163_130499_130525_-,94.85189376,103.8711841,102.882463,5.000287185,4.084377474,29.64124854,30.10007621,29.48214094,-3.384728999,5.17312544,-12.28427226,1.73E-06,0.000139922,5.395245837,0.000139922,0.015556388,scaffold_163,130499,130525,-,1
scaffold_17_1297103_1297129_+,51.74296535,42.87995819,53.93322098,601.6747856,406.9551951,113.6472656,67.21145589,70.18208372,3.031715722,6.985298282,12.27026276,1.75E-06,0.000139922,5.729841761,0.000139922,0.040017848,scaffold_17,1297103,1297129,+,1
scaffold_18_700351_700354_-,48.14517894,44.90776952,40.04675831,215.3158706,168.9861787,56.31254879,72.08005757,50.92920675,1.963389766,6.413547665,12.2459979,1.77E-06,0.000139922,5.71023115,0.000139922,0.02181783,scaffold_18,700351,700354,-,1
scaffold_6_2066026_2066062_+,51.73954118,48.32289219,46.0100347,146.2095832,122.407313,40.42674001,51.22882494,45.67419515,1.571776255,6.196967085,12.25552829,1.76E-06,0.000139922,5.711681313,0.000139922,0.016703952,scaffold_6,2066026,2066062,+,1
scaffold_45_39176_39221_+,102.8160235,108.7929692,118.5083622,5.500294966,4.525893737,42.65094082,54.10191748,46.35116353,-3.652704673,5.50328034,-12.2101194,1.81E-06,0.000140777,5.498713324,0.000140777,0.016545938,scaffold_45,39176,39221,+,1
scaffold_66_667294_667301_-,16.23524318,16.10740719,15.55832736,52.96286601,58.93887699,20.00785932,24.09436135,15.82549432,1.702463824,4.84649342,12.210752,1.81E-06,0.000140777,5.696480778,0.000140777,0.01987977,scaffold_66,667294,667301,-,1
scaffold_10_1882125_1882210_-,321.9871394,337.5607619,340.236802,95.47162663,84.87922907,191.948045,179.7668839,162.0575586,-1.353870443,7.822338392,-12.15635991,1.88E-06,0.000144443,5.644090037,0.000144443,0.011305975,scaffold_10,1882125,1882210,-,1
scaffold_11_757398_757406_+,20.20099349,14.89160788,17.82836904,45.5882986,52.42654038,15.4612208,14.26239877,12.60083393,1.684064889,4.670238416,12.14177906,1.89E-06,0.00014461,5.656346994,0.00014461,0.019979149,scaffold_11,757398,757406,+,1
scaffold_47_938676_938682_+,108.3196778,106.5947133,83.98165432,451.1680728,467.2133874,124.9018089,132.1498027,170.1417879,2.028480988,7.629856198,12.1153668,1.93E-06,0.000145875,5.628385555,0.000145875,0.019288558,scaffold_47,938676,938682,+,1
scaffold_598_27758_27765_-,63.59933548,58.83253913,54.36301425,403.685643,426.8161458,86.58600517,71.27967578,124.4927184,2.566278494,7.081155503,12.07204468,1.98E-06,0.00014875,5.59778009,0.00014875,0.027325684,scaffold_598,27758,27765,-,1
scaffold_63_595275_595328_+,12.88375722,12.6986519,14.40500552,32.71830351,38.74007767,6.669710414,4.621559571,8.021515684,1.982577654,4.000597365,12.02532635,2.04E-06,0.000152033,5.653558144,0.000152033,0.021818148,scaffold_63,595275,595328,+,1
scaffold_15_1337530_1337534_+,11.46216891,7.655643502,10.05055191,28.47874977,30.9043042,5.715699704,6.020439246,5.45010919,2.003118409,3.719489949,11.9963704,2.08E-06,0.000153662,5.654301757,0.000153662,0.022198599,scaffold_15,1337530,1337534,+,1
scaffold_10_1093323_1093352_-,49.65351258,53.64094839,52.81731205,6.249772739,5.298497785,30.05819402,33.90081962,33.06596797,-2.654502961,4.942840148,-11.8905842,2.22E-06,0.000163126,5.479085258,0.000163126,0.016682703,scaffold_10,1093323,1093352,-,1
scaffold_15_665750_665757_+,103.7648193,125.5670758,121.841021,7.136162501,3.754161756,55.35779193,62.7057267,61.18888004,-3.80280018,5.671370788,-11.87904019,2.24E-06,0.000163126,5.373174505,0.000163126,0.016452802,scaffold_15,665750,665757,+,1
scaffold_104_261035_261040_+,33.87918526,36.71093213,32.16420484,91.33599928,89.1827449,32.27474096,41.0383661,38.18003441,1.406221871,5.755949962,11.84807523,2.28E-06,0.000165151,5.435307119,0.000165151,0.016032271,scaffold_104,261035,261040,+,1
scaffold_34_141967_141968_+,7.253657495,5.87360986,6.075408887,21.35384121,24.50232087,5.820718685,5.367672145,6.822293506,1.887189611,3.441141556,11.80651691,2.35E-06,0.000168368,5.545383467,0.000168368,0.022885574,scaffold_34,141967,141968,+,1
scaffold_137_131742_131872_+,75.63952125,82.29801831,71.90309963,19.87569777,16.66762791,43.71095843,54.93613806,46.00708056,-1.633213817,5.756523681,-11.77616407,2.39E-06,0.000170429,5.439902142,0.000170429,0.016450471,scaffold_137,131742,131872,+,1
scaffold_23_443786_443791_+,173.9241446,183.321406,198.163805,7.128947688,5.188496342,53.53617049,83.19164176,75.00257851,-4.034565026,6.053141723,-11.75363581,2.43E-06,0.000171357,5.440958195,0.000171357,0.021321074,scaffold_23,443786,443791,+,1
scaffold_90_215017_215053_+,132.8669586,130.6451696,161.3434384,35.22784904,37.08544522,70.70773167,78.44802137,79.60045792,-1.43163119,6.576135195,-11.74498476,2.44E-06,0.000171357,5.370592248,0.000171357,0.015554118,scaffold_90,215017,215053,+,1
scaffold_10_662841_662846_+,13.32398545,8.608413765,8.460241242,58.37155306,47.02160567,16.09891451,15.00612508,11.40005591,2.17919804,4.396993145,11.66810142,2.57E-06,0.000178849,5.353732982,0.000178849,0.023115061,scaffold_10,662841,662846,+,1
scaffold_4_1628400_1628487_+,287.8879297,337.81719,303.4618153,84.74532688,64.4615799,177.6241169,215.8060611,205.7196952,-1.664959544,7.772820952,-11.63793916,2.62E-06,0.00017979,5.289285338,0.00017979,0.01594205,scaffold_4,1628400,1628487,+,1
scaffold_5_1156576_1156581_+,12.74200333,18.00661058,15.55313696,64.8692902,52.42999133,21.60224461,18.61014106,19.42519983,1.789796265,4.842720731,11.64125195,2.61E-06,0.00017979,5.311437043,0.00017979,0.020484684,scaffold_5,1156576,1156581,+,1
scaffold_20_641881_641890_-,107.3590509,137.84286,123.8455527,8.242980906,8.609206092,30.14847699,40.10549228,45.53505676,-2.872619786,5.618491894,-11.59096283,2.70E-06,0.000184097,5.402456449,0.000184097,0.021409129,scaffold_20,641881,641890,-,1
scaffold_299_59964_59985_-,150.7114671,142.9164228,136.6686406,364.1057044,326.0469681,157.6337794,153.4580993,162.2584258,1.268688786,7.786039871,11.49771688,2.87E-06,0.000194396,5.20620081,0.000194396,0.010844451,scaffold_299,59964,59985,-,1
scaffold_230_119434_119522_-,303.0146426,319.5377592,301.6603344,92.38052247,63.46928916,243.7001343,276.0119711,224.6040744,-1.767789311,7.900622073,-11.42992628,3.01E-06,0.000201918,5.143767389,0.000201918,0.016758109,scaffold_230,119434,119522,-,1
scaffold_1_2415527_2415561_-,226.5274966,235.0532822,245.7788626,64.7317349,58.38913716,88.70860645,100.9623993,88.61364147,-1.183366676,7.148003527,-11.36384548,3.14E-06,0.000206662,5.093192043,0.000206662,0.011992411,scaffold_1,2415527,2415561,-,1
scaffold_5_1153071_1153153_+,10.83771296,9.282229258,7.230084677,48.68849388,68.87004056,11.76428725,9.634468946,5.257680318,2.73582328,4.121485067,11.37381481,3.12E-06,0.000206662,5.181130979,0.000206662,0.028771472,scaffold_5,1153071,1153153,+,1
scaffold_65_164695_164778_-,75.01088444,77.52632553,71.23363788,21.22552372,25.49537259,64.16140113,56.39296298,61.5276805,-1.43560721,5.954444196,-11.38369589,3.10E-06,0.000206662,5.147119415,0.000206662,0.014566296,scaffold_65,164695,164778,-,1
scaffold_16_311709_311799_+,64.23918227,65.92518067,61.2742546,19.74435875,18.32269695,36.73672811,36.67654686,34.59012534,-1.236063657,5.520582316,-11.33206784,3.21E-06,0.000206832,5.129423768,0.000206832,0.015234337,scaffold_16,311709,311799,+,1
scaffold_5_2477168_2477188_+,11.30595987,10.77795943,6.57708507,39.35928766,37.96917202,11.75219475,10.36799833,11.76159833,1.940774591,4.142253608,11.34806382,3.17E-06,0.000206832,5.147135441,0.000206832,0.021315822,scaffold_5,2477168,2477188,+,1
scaffold_72_337538_337547_+,4.445691968,7.077567323,0.025073541,120.9207962,143.2636148,5.193227519,3.609288017,3.059222403,5.341122171,3.343836429,11.33556371,3.20E-06,0.000206832,5.027700021,0.000206832,0.027771333,scaffold_72,337538,337547,+,1
scaffold_15_361176_361274_-,136.1200305,141.9456414,116.9686724,35.11516357,32.34043807,59.49297537,64.65231637,58.44916349,-1.318804503,6.391741589,-11.29724976,3.28E-06,0.000207638,5.059512673,0.000207638,0.014904698,scaffold_15,361176,361274,-,1
scaffold_16_1047359_1047421_-,69.01691239,78.47827691,74.34599038,17.24382609,16.33582035,28.6845079,33.53654886,27.93926106,-1.386491312,5.457610587,-11.2845171,3.31E-06,0.000207638,5.107707115,0.000207638,0.016286473,scaffold_16,1047359,1047421,-,1
scaffold_171_53358_53386_+,73.59617039,71.52364815,65.36162266,228.2843403,211.588437,80.79442025,75.95308015,55.85745922,1.718002663,6.801596678,11.3126225,3.25E-06,0.000207638,5.069535768,0.000207638,0.017440179,scaffold_171,53358,53386,+,1
scaffold_2_3430376_3430381_+,8.041799577,7.37608233,8.906862158,21.11287923,21.41265722,4.440951468,6.30171125,5.281372989,1.698143101,3.475075404,11.26822154,3.35E-06,0.000207638,5.187905593,0.000207638,0.02253166,scaffold_2,3430376,3430381,+,1
scaffold_21_1424405_1424409_-,36.53474348,36.8573519,38.49437934,81.10462567,70.75147775,32.60744381,33.80874787,29.81364463,1.195668958,5.662637197,11.2879952,3.30E-06,0.000207638,5.041815644,0.000207638,0.015971069,scaffold_21,1424405,1424409,-,1
scaffold_52_224628_224649_-,119.2613408,109.7557015,118.2450377,301.5167911,255.8497248,122.2804531,124.4824505,106.837812,1.323260767,7.434671283,11.26722836,3.35E-06,0.000207638,5.040367459,0.000207638,0.013617912,scaffold_52,224628,224649,-,1
scaffold_10_524722_524734_-,122.9834037,88.48518043,116.3320887,120.1422764,70.5350692,3522.021108,4561.019867,5695.279754,-2.843951251,8.97182431,-11.20603467,3.49E-06,0.000215015,4.984137467,0.000215015,0.043575766,scaffold_10,524722,524734,-,1
scaffold_1_1389417_1389617_+,98.43852844,107.8264443,101.4726888,22.22990324,24.94395183,40.31753526,51.78216822,49.43293562,-1.463913499,5.992678037,-11.17994712,3.56E-06,0.000215893,5.001702501,0.000215893,0.015446018,scaffold_1,1389417,1389617,+,1
scaffold_53_665653_665660_+,6.951766724,7.64353586,7.492378941,21.36431701,21.19204636,6.985911007,6.107327078,8.016437401,1.583583533,3.566912639,11.17179212,3.58E-06,0.000215893,5.101545105,0.000215893,0.022206499,scaffold_53,665653,665660,+,1
scaffold_958_5356_5447_+,1985.822322,1830.170356,1422.892011,177.3017878,169.4250752,534.8711075,491.4317839,327.1549948,-2.25546088,9.439944723,-11.1848889,3.54E-06,0.000215893,4.981764504,0.000215893,0.033810773,scaffold_958,5356,5447,+,1
scaffold_105_42559_42594_-,30.20741357,30.30264356,29.30925489,77.592919,75.16530328,44.25225342,41.67055955,45.51107463,1.141186973,5.715362277,11.13171666,3.67E-06,0.000219092,4.929019203,0.000219092,0.014982782,scaffold_105,42559,42594,-,1
scaffold_67_457601_457667_-,1.39E-17,1.39E-17,1.39E-17,551.0547296,875.5910658,1.39E-17,1.39E-17,1.39E-17,10.51163024,1.864504105,11.13607291,3.66E-06,0.000219092,2.777858389,0.000219092,0.045200977,scaffold_67,457601,457667,-,1
scaffold_19_1338266_1338267_-,7.25808366,6.419477283,7.112408983,18.73352532,20.63954995,5.924549766,6.854094522,6.817975682,1.557104222,3.472766006,11.11809442,3.71E-06,0.000219764,5.077178831,0.000219764,0.022523347,scaffold_19,1338266,1338267,-,1
scaffold_17_1048385_1048412_+,18.3391466,18.15263671,16.04231894,51.20488858,61.69741634,19.36884495,17.86496057,23.87996614,1.630778876,4.910037431,11.10861344,3.73E-06,0.000219827,4.930621549,0.000219827,0.019866645,scaffold_17,1048385,1048412,+,1
scaffold_238_25235_25297_+,75.07892039,68.8026649,70.65351705,143.5708382,133.1123417,62.25074948,63.90925769,57.25138593,1.134572597,6.57219369,11.08104288,3.80E-06,0.000219938,4.895881338,0.000219938,0.013077823,scaffold_238,25235,25297,+,1
scaffold_60_305089_305093_-,10.21927726,8.604027603,8.920039789,23.73227975,25.49610091,7.933109507,10.37720455,9.373319672,1.445381001,3.87153488,11.08386367,3.80E-06,0.000219938,4.98995805,0.000219938,0.021501073,scaffold_60,305089,305093,-,1
scaffold_89_464753_464757_+,16.24600087,18.83272863,17.92257345,56.62054952,46.24883958,10.06907039,8.338167908,4.236739642,2.20636418,4.34011014,11.09782855,3.76E-06,0.000219938,4.988265507,0.000219938,0.022566516,scaffold_89,464753,464757,+,1
scaffold_17_665866_665896_+,19.51281307,18.2956065,19.53317448,45.72191805,48.45386552,17.7797415,22.88950909,16.51574107,1.361438356,4.857294031,11.05297743,3.88E-06,0.000221538,4.891973133,0.000221538,0.018948947,scaffold_17,665866,665896,+,1
scaffold_20_531103_531112_-,39.63789417,30.8677504,38.6761859,88.58383755,88.74095068,28.6808091,35.76211971,29.47468767,1.46258605,5.688153245,11.05289773,3.88E-06,0.000221538,4.873749568,0.000221538,0.017117959,scaffold_20,531103,531112,-,1
scaffold_13_1462772_1462781_-,13.03590183,12.42498201,13.27459804,24.48974764,23.73081092,4.868285513,4.255840708,5.799927913,1.606281366,3.726071036,11.03307236,3.93E-06,0.000221775,5.022782151,0.000221775,0.021420403,scaffold_13,1462772,1462781,-,1
scaffold_3_1433234_1433243_+,44.10354997,48.30988095,40.61214513,247.1713203,201.7668521,72.69892606,101.2409728,103.8207866,1.878347603,6.704265895,11.03154811,3.93E-06,0.000221775,4.867615313,0.000221775,0.022117414,scaffold_3,1433234,1433243,+,1
scaffold_94_312755_312765_+,31.52367166,24.5876945,31.65608108,57.33988446,61.47784299,15.76892901,16.29727573,18.41522147,1.480645311,5.100647204,11.02542615,3.95E-06,0.000221775,4.864426669,0.000221775,0.018378151,scaffold_94,312755,312765,+,1
scaffold_158_121387_121470_+,60.43372722,71.64952635,65.53047954,14.99909806,13.02496278,27.73497213,30.84886194,25.55100009,-1.509727817,5.29436523,-11.00690454,4.00E-06,0.000223307,4.925783326,0.000223307,0.017177286,scaffold_158,121387,121470,+,1
scaffold_1_2475865_2475866_-,6.558420009,7.096132148,6.077460584,18.74020801,18.65341758,6.140062087,5.646970907,6.135282973,1.58189854,3.384228051,10.95354509,4.15E-06,0.000223832,4.973641632,0.000223832,0.022640354,scaffold_1,2475865,2475866,-,1
scaffold_11_1399797_1399850_+,141.847703,167.8773543,151.6384766,1226.376469,952.6431926,955.2248018,1104.921849,896.6219606,1.550773487,9.222531354,10.98444236,4.06E-06,0.000223832,4.841257098,0.000223832,0.018882567,scaffold_11,1399797,1399850,+,1
scaffold_23_660288_660290_+,13.17454025,8.611398051,10.53104734,38.85197088,40.50710876,10.36407434,13.15215554,14.66907804,1.809939349,4.277778988,10.99249582,4.04E-06,0.000223832,4.877887487,0.000223832,0.021178952,scaffold_23,660288,660290,+,1
scaffold_51_552146_552148_+,11.93508479,10.24120562,10.0617183,35.86712909,32.23026106,15.44827596,18.61967769,17.89748912,1.363700673,4.392346314,10.96066152,4.13E-06,0.000223832,4.853692498,0.000223832,0.019946801,scaffold_51,552146,552148,+,1
scaffold_51_85907_85926_-,54.21301189,47.49744444,35.24548426,8.010325482,4.637141017,243.3845218,242.6493248,248.8356381,-3.919694336,5.973269299,-10.9734551,4.10E-06,0.000223832,4.961062792,0.000223832,0.017507443,scaffold_51,85907,85926,-,1
scaffold_52_346940_346973_+,23.81224037,19.811577,29.92096884,89.06557403,102.3153352,42.77132647,41.48962055,41.41177949,1.644443311,5.658352155,10.96845797,4.11E-06,0.000223832,4.815783159,0.000223832,0.017878818,scaffold_52,346940,346973,+,1
scaffold_8_2208799_2208801_-,29.49809295,26.07954516,28.35310195,41.45383803,53.41883845,11.85451571,13.3404926,11.41214847,1.399806016,4.828817763,10.93822081,4.20E-06,0.000224948,4.811841682,0.000224948,0.019922407,scaffold_8,2208799,2208801,-,1
scaffold_10_2100078_2100129_+,208.6712009,243.2335236,246.8144117,54.38048083,40.62048329,125.4404792,120.5687851,155.9871169,-1.817713938,7.239706735,-10.89933486,4.31E-06,0.000228888,4.759402134,0.000228888,0.018542058,scaffold_10,2100078,2100129,+,1
scaffold_436_27687_27688_+,14.88850299,9.703764246,11.38828381,58.23388454,52.64961966,14.60991912,10.82168958,17.4036873,2.139242636,4.507525264,10.89709038,4.32E-06,0.000228888,4.793578125,0.000228888,0.021767034,scaffold_436,27687,27688,+,1
scaffold_15_1121948_1122033_-,28.89075528,27.9928916,35.054435,91.3632107,72.2978067,26.25189182,25.46382717,28.81198974,1.566184454,5.485898065,10.86043659,4.43E-06,0.000229698,4.734792349,0.000229698,0.019243267,scaffold_15,1121948,1122033,-,1
scaffold_5_1087128_1087152_-,49.81871622,58.27699189,56.22749983,7.002367117,5.409113751,25.82432498,28.99169682,28.2934039,-2.489593525,4.9095113,-10.8666193,4.41E-06,0.000229698,4.894888468,0.000229698,0.017491713,scaffold_5,1087128,1087152,-,1
scaffold_5_2022140_2022148_-,28.17636693,26.89421773,27.78580281,77.94985982,86.97373165,21.89393678,34.10070955,28.46239236,1.631193666,5.455468638,10.88386796,4.36E-06,0.000229698,4.753272604,0.000229698,0.019023595,scaffold_5,2022140,2022148,-,1
scaffold_89_100415_100455_-,56.12612576,60.05289422,54.82494041,14.61649182,14.67990123,30.6958469,30.27874824,35.46463018,-1.438640408,5.306840878,-10.87198421,4.39E-06,0.000229698,4.822273718,0.000229698,0.016337549,scaffold_89,100415,100455,-,1
scaffold_253_76203_76242_+,98.03258012,95.68726302,93.70075855,261.6659977,212.4732335,93.78397612,111.8918503,101.7455332,1.323601421,7.198595133,10.83381335,4.51E-06,0.000232741,4.721963757,0.000232741,0.014994351,scaffold_253,76203,76242,+,1
