promoter_ID	mat_females_1	mat_females_2	mat_females_3	mat_males_1	mat_males_2	pE_females_1	pE_females_2	pE_females_3	logFC	logCPM	PValue	FDR	tw_dis	chr	start	end	strand	de	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_11_257167_257193_+	7.006114082	9.064063764	7.53693494	1.39E-17	1.39E-17	6.767233636	8.631114446	5.772907441	-6.046318887	3.140725496	1.45E-05	8.25E-05	0.026005713	scaffold_11	257167	257193	+	1	JGI_V11_194044	GO:0016020	KOG0809	KOG0809	FBgn0031106	Q86P91
scaffold_13_1157990_1158012_-	5.666466309	6.437016086	6.26275004	1.39E-17	1.39E-17	0.032585866	0.012358426	6.335464783	-5.690505679	2.583174623	0.000252397	0.001045629	0.03561274	scaffold_13	1157990	1158012	-	1	JGI_V11_209797	GO:0016020	KOG3839	KOG3839	FBgn0039160	Q9VCC2
scaffold_211_153473_153563_+	566.7629289	619.1933357	495.640792	206.6405002	225.4203227	330.56781	471.0682834	304.867147	-1.375146829	8.863122757	1.44E-08	1.57E-07	0.027736719	scaffold_211	153473	153563	+	1	JGI_V11_303532	GO:0016020	KOG4818	KOG4818	FBgn0032949	Q8SZP0
scaffold_211_153911_154057_+	70.11424396	69.3891015	44.17331126	19.72284085	34.28947591	33.05811328	48.45685189	35.20926718	-1.177856085	5.7438333	0.000553713	0.002122915	0.036826151	scaffold_211	153911	154057	+	1	JGI_V11_303532	GO:0016020	KOG4818	KOG4818	FBgn0032949	Q8SZP0
scaffold_3_2665434_2665541_-	147.7938852	136.2810202	143.8302729	193.0575517	217.3635459	146.7002039	139.1914401	130.667478	0.524286334	7.512036375	0.002497295	0.008106456	0.011564867	scaffold_3	2665434	2665541	-	1	JGI_V11_230263	GO:0016020	0	0	FBgn0030309	Q9VYX8
scaffold_90_183940_183969_+	39.39203676	45.44579883	43.08057187	83.11649041	79.45429838	37.77319924	37.36929999	37.0118738	0.928542766	5.908034159	6.39E-05	0.00030824	0.015013927	scaffold_90	183940	183969	+	1	JGI_V11_309163	GO:0016020	KOG4016	KOG4016	FBgn0033876	Q7JYV2
scaffold_11_1049486_1049533_+	896.005928	927.1973704	787.0061568	1233.494686	1162.071853	918.2347397	843.9113495	964.373607	0.461074744	10.12070916	0.00126346	0.004447333	0.011020251	scaffold_11	1049486	1049533	+	1	JGI_V11_230573	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG4634	KOG4634	FBgn0016119	Q24407
scaffold_24_1139171_1139237_+	1040.530275	1131.589477	980.8944461	1397.645118	1407.381192	1104.121543	993.7699445	1166.387315	0.416160285	10.37450511	0.002847124	0.009122802	0.010581471	scaffold_24	1139171	1139237	+	1	JGI_V11_303877	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG1662	KOG1662	FBgn0016691	Q24439
scaffold_67_599014_599043_-	255.0806156	213.0986844	204.9292946	367.3371867	388.446615	292.5388636	261.9800699	288.5878181	0.751732901	8.359799248	6.69E-06	4.08E-05	0.013013545	scaffold_67	599014	599043	-	1	JGI_V11_231350	"GO:0015986,GO:0016469,GO:0046933,GO:0046961"	KOG3976	KOG3976	FBgn0019644	Q94516
scaffold_58_467094_467113_-	7.109281802	5.772959339	7.655012786	1.39E-17	1.39E-17	0.047874822	0.018140827	9.595775251	-5.848117165	2.760083427	0.000165366	0.000713527	0.056971513	scaffold_58	467094	467113	-	1	JGI_V11_226547	"GO:0015986,GO:0016020,GO:0016469,GO:0046933,GO:0046961"	KOG1531	KOG1531	FBgn0020235	O01666
scaffold_39_458441_458443_+	1.39E-17	1.39E-17	1.39E-17	13.31094538	10.37273022	19.96018474	17.89746061	27.82374752	6.627222206	3.876780014	4.17E-09	5.07E-08	0.027763832	scaffold_39	458441	458443	+	1	JGI_V11_105878	"GO:0015520,GO:0015904,GO:0016021"	KOG2816	KOG2816	FBgn0260388	Q0E8E1
scaffold_61_464996_465001_+	15.79394764	12.67503888	16.33248562	68.03500218	19.27861356	25.70932161	16.82428878	12.51119328	1.540062391	4.857643296	0.001207393	0.004279459	0.093386723	scaffold_61	464996	465001	+	1	JGI_V11_226732	"GO:0015204,GO:0015840,GO:0016021"	0	0	0	0
scaffold_87_477248_477324_+	436.5805675	445.3561424	467.7348448	270.2362534	294.8572287	527.6210075	526.7132832	602.6608542	-0.67094119	9.009980233	1.15E-05	6.64E-05	0.010113297	scaffold_87	477248	477324	+	1	JGI_V11_308832	"GO:0009306,GO:0015450,GO:0016020"	KOG1373	KOG1373	FBgn0086357	Q8STG9
scaffold_11_1057448_1057455_-	1.39E-17	1.39E-17	1.39E-17	12.2693355	11.6199645	1.39E-17	1.39E-17	1.39E-17	6.639246915	2.488861775	4.47E-09	5.37E-08	0.028879839	scaffold_11	1057448	1057455	-	1	JGI_V11_194139	"GO:0009168,GO:0019239,GO:0003876"	KOG1096	KOG1096	FBgn0052626	Q76NQ9
scaffold_11_1059091_1059097_-	20.2774423	16.88739533	20.09712349	37.99696458	36.79778988	16.98614418	20.83174483	18.87653497	0.96562768	4.873572062	0.001992938	0.006660349	0.019118708	scaffold_11	1059091	1059097	-	1	JGI_V11_194139	"GO:0009168,GO:0019239,GO:0003876"	KOG1096	KOG1096	FBgn0052626	Q76NQ9
scaffold_60_73363_73375_-	205.2280522	186.1743102	245.408406	395.6892622	393.0650449	455.3979847	552.7656557	429.3148426	0.89336879	8.690466049	4.04E-06	2.60E-05	0.018710571	scaffold_60	73363	73375	-	1	JGI_V11_307202	"GO:0009168,GO:0019239"	KOG1097	KOG1097	FBgn0036752	Q9VVK5
scaffold_115_93909_94011_+	84.2896048	95.75475066	72.83394357	32.52621522	18.5912718	77.90771447	35.91693405	55.14991889	-1.716603052	6.14316671	3.13E-06	2.07E-05	0.047086123	scaffold_115	93909	94011	+	1	JGI_V11_300939	"GO:0009116,GO:0016740,GO:0004422,GO:0005737,GO:0006166"	KOG3367	KOG3367	0	0
scaffold_10_385731_385767_+	101.598494	98.35678351	92.11770781	68.44290667	55.46249791	98.18663966	90.69452768	95.09426625	-0.651001554	6.686464061	0.002793068	0.008966523	0.0135008	scaffold_10	385731	385767	+	1	JGI_V11_300219	"GO:0009116,GO:0004749,GO:0009156,GO:0016978,GO:0009165"	KOG1448	KOG1448	FBgn0036030	Q8IGE6
scaffold_37_827509_827547_-	17.27455326	20.28520547	22.96697436	6.15439816	0.029994923	12.83427411	10.20937566	16.57659315	-2.64931238	4.154252926	2.05E-06	1.41E-05	0.027455743	scaffold_37	827509	827547	-	1	JGI_V11_305287	"GO:0009116,GO:0004590,GO:0006207,GO:0016740,GO:0004588,GO:0006221"	KOG1377	KOG1377	FBgn0003257	Q01637
scaffold_60_166430_166624_-	61.67771962	58.079662	67.76485536	39.6639343	26.85500347	43.10974773	63.60869814	37.32291011	-0.907529816	5.901109471	0.003149336	0.009987445	0.028725579	scaffold_60	166430	166624	-	1	JGI_V11_199801	GO:0009103	KOG4179	KOG4179	FBgn0051915	Q8IPK4
scaffold_1_934122_934162_+	15.95848561	18.08024364	17.42089917	7.464117676	0.035712832	7.595278472	10.07755238	9.249015784	-2.148270713	3.895313119	8.88E-05	0.000413306	0.027281288	scaffold_1	934122	934162	+	1	JGI_V11_309592	GO:0009058	KOG1387	KOG1387	FBgn0037108	Q9VP06
scaffold_1_4048772_4048777_-	20.89304699	21.41199001	19.9732644	39.74829089	49.16486782	25.97066552	34.5666417	35.10402256	1.093323878	5.229744403	0.000310712	0.001259546	0.020224771	scaffold_1	4048772	4048777	-	1	JGI_V11_300180	"GO:0008757,GO:0008168"	KOG1270	KOG1270	FBgn0028841	Q767F0
scaffold_4_221425_221470_-	30.12104126	27.34243263	23.44421657	11.45684826	7.62151057	22.75123251	18.84645742	21.82262052	-1.487711412	4.698292425	0.000182568	0.000783104	0.020818599	scaffold_4	221425	221470	-	1	JGI_V11_191515	"GO:0008757,GO:0008168"	KOG3115	KOG3115	FBgn0025629	O77263
scaffold_70_499598_499609_+	302.5330149	292.4160041	223.3770687	723.2085426	507.9068355	474.0551815	394.9768856	626.3587711	1.173806696	8.997580264	7.47E-06	4.50E-05	0.038293365	scaffold_70	499598	499609	+	1	JGI_V11_58148	"GO:0008757,GO:0008168"	KOG1269	KOG1269	0	0
scaffold_70_500018_500107_+	13.00561763	9.367263518	8.5315917	33.8711132	24.65589169	24.71553071	16.25584809	15.60879073	1.495026819	4.525716397	0.000100236	0.000459154	0.027178325	scaffold_70	500018	500107	+	1	JGI_V11_58148	"GO:0008757,GO:0008168"	KOG1269	KOG1269	0	0
scaffold_70_500747_500815_+	84.20722873	72.42073087	78.77693057	177.2866163	145.6024101	124.3421669	142.2313664	118.6551995	1.039849033	7.103143159	3.57E-07	2.91E-06	0.015779732	scaffold_70	500747	500815	+	1	JGI_V11_58148	"GO:0008757,GO:0008168"	KOG1269	KOG1269	0	0
scaffold_20_1191676_1191681_-.1	9.074082009	6.14190767	6.670809729	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-5.938218058	2.498793761	3.79E-05	0.000193219	0.028892833	scaffold_20	1191676	1191681	-	1	JGI_V11_230833	"GO:0008757,GO:0004190,GO:0006508"	0	0	FBgn0038074	Q9VG42
scaffold_10_624035_624160_-	130.5981627	130.3499128	145.5190231	70.42610917	58.56148286	101.9552109	97.59758781	92.36169478	-1.069317264	6.925549427	3.89E-07	3.15E-06	0.013244958	scaffold_10	624035	624160	-	1	JGI_V11_193775	GO:0008757	KOG1500	KOG1500	FBgn0037770	Q9VH48
scaffold_91_273603_273697_+	29.08410069	29.46878776	25.52273167	13.1768703	9.915416759	24.10759681	18.27749141	22.55828829	-1.270807398	4.765986584	0.000772746	0.002848977	0.020187149	scaffold_91	273603	273697	+	1	JGI_V11_228087	GO:0008612	KOG2924	KOG2924	FBgn0035854	Q9VSF4
scaffold_8_829258_829289_+	1.39E-17	1.39E-17	1.39E-17	0.034586901	9.790623934	0.071107503	6.707766975	8.236278381	5.382990179	2.520771652	0.000943106	0.003417668	0.145658425	scaffold_8	829258	829289	+	1	JGI_V11_97952	GO:0008440	KOG1621	KOG1621	FBgn0032147	Q95R55
scaffold_1_3900099_3900140_+	46.70784835	46.52659215	43.38740985	23.47464398	20.7143311	39.1296659	36.41554794	37.38017485	-1.039669865	5.482157015	0.00050532	0.00195653	0.016023684	scaffold_1	3900099	3900140	+	1	JGI_V11_299967	GO:0008380	KOG0272	KOG0272	FBgn0036733	Q9VVI0
scaffold_2_3222960_3223009_+	8.465551016	8.675665272	6.82858383	1.39E-17	1.39E-17	0.032585866	0.012358426	6.335464783	-6.067878896	2.775666078	1.92E-05	0.000105675	0.034925118	scaffold_2	3222960	3223009	+	1	JGI_V11_190827	"GO:0008270,GO:0016787"	KOG3127	KOG3127	FBgn0036959	Q9VWA2
scaffold_48_739460_739510_-.1	62.13416101	70.93922863	66.76116462	36.91056845	28.32909113	56.69952263	48.42639611	46.67460878	-1.027237615	5.965039394	0.000117685	0.000529555	0.016804428	scaffold_48	739460	739510	-	1	JGI_V11_306296	"GO:0008270,GO:0016787"	KOG1018	KOG1018	FBgn0038491	Q9VEM0
scaffold_13_1480357_1480416_+	60.92075719	68.91139307	49.30508593	195.5631667	120.7291913	92.19109631	118.0482992	131.9699132	1.403235196	6.932776548	5.55E-07	4.32E-06	0.036043223	scaffold_13	1480357	1480416	+	1	JGI_V11_230642	"GO:0008270,GO:0016491"	KOG0022	KOG0022	0	0
scaffold_16_812147_812206_+	92.34143278	108.720497	93.6681164	35.32414356	26.26344468	56.91420333	57.16351175	61.57740494	-1.669721705	6.308319079	9.20E-11	1.53E-09	0.015979113	scaffold_16	812147	812206	+	1	JGI_V11_230717	"GO:0008270,GO:0016491"	KOG0022	KOG0022	FBgn0011768	P46415
scaffold_25_682977_683092_-	18.86340753	20.78242532	22.08071136	33.58292982	54.0552634	27.53060579	32.93619156	31.6261539	1.085295885	5.200026736	0.000524	0.002019643	0.0247359	scaffold_25	682977	683092	-	1	JGI_V11_224701	"GO:0008270,GO:0005215,GO:0006810,GO:0016020"	KOG1729	KOG1729	FBgn0031251	Q8MSP0
scaffold_17_892998_893065_+.1	15.18377348	15.94976646	17.007945	6.023446306	0.029411421	5.629844488	15.14732872	14.37245779	-2.351394558	3.937213626	0.000120341	0.000540312	0.034327364	scaffold_17	892998	893065	+	1	JGI_V11_316434	"GO:0008270,GO:0004721,GO:0006470,GO:0004725,GO:0004437,GO:0046839"	KOG1089	KOG1089	FBgn0028497	Q7KK51
scaffold_2_249599_249677_+	27.80471368	17.17318407	25.52227885	59.1108592	58.7512072	18.23988223	12.41364755	13.90102016	1.322212031	5.156442302	4.57E-06	2.91E-05	0.022514826	scaffold_2	249599	249677	+	1	JGI_V11_190431	GO:0008270	KOG1704	KOG1704	0	0
scaffold_2_252250_252303_+	58.89495099	59.61028944	63.27276567	188.0783143	136.6682301	56.5738417	44.12001059	48.49193548	1.42034876	6.589476897	8.04E-10	1.13E-08	0.021240193	scaffold_2	252250	252303	+	1	JGI_V11_190431	GO:0008270	KOG1704	KOG1704	0	0
scaffold_2_256387_256391_+	5.393563696	0	4.935861677	11.08614763	11.15454139	1.39E-17	1.39E-17	1.39E-17	1.676236943	2.796277271	0.002986106	0.009517218	0.032078065	scaffold_2	256387	256391	+	1	JGI_V11_190431	GO:0008270	KOG1704	KOG1704	0	0
scaffold_2_257651_257700_+	5.202657542	4.746919588	11.18961834	24.42075232	26.43307781	0.027826937	5.239168527	0.02661903	1.834325841	3.738796377	2.62E-05	0.000140475	0.033652471	scaffold_2	257651	257700	+	1	JGI_V11_190431	GO:0008270	KOG1704	KOG1704	0	0
scaffold_39_606745_606785_+	478.9905114	514.8857523	419.2708586	1218.053359	1128.278239	764.2201077	841.9423897	790.725731	1.316158873	9.791910793	4.31E-19	2.19E-17	0.01156633	scaffold_39	606745	606785	+	1	JGI_V11_231122	GO:0008270	KOG1700	KOG1700	0	0
scaffold_39_608182_608215_+	1.39E-17	1.39E-17	1.39E-17	9.896819063	9.662476194	5.557827087	5.552530615	0.052327561	6.353807534	2.713269087	1.13E-07	1.02E-06	0.032904134	scaffold_39	608182	608215	+	1	JGI_V11_231122	GO:0008270	KOG1700	KOG1700	0	0
scaffold_39_609127_609157_+	11.23659751	10.2458734	10.80820569	28.90037634	29.54556457	23.09280608	14.23805502	12.66546489	1.429874472	4.479697838	0.000118671	0.000533051	0.024830917	scaffold_39	609127	609157	+	1	JGI_V11_231122	GO:0008270	KOG1700	KOG1700	0	0
scaffold_51_55752_55801_-	110.3849449	81.39680857	89.89588373	225.4187856	297.2125915	59.25396362	91.0237442	87.61992781	1.475471791	7.245897203	2.77E-09	3.48E-08	0.029949561	scaffold_51	55752	55801	-	1	JGI_V11_306649	GO:0008270	KOG1700	KOG1700	FBgn0068123	Q6XIG1
scaffold_51_56541_56563_-	7.277552515	5.483940299	0	26.36841762	21.64514813	6.240398178	6.413333339	0.058770905	2.476302957	3.665522309	6.17E-07	4.74E-06	0.043047526	scaffold_51	56541	56563	-	1	JGI_V11_306649	GO:0008270	KOG1700	KOG1700	FBgn0068123	Q6XIG1
scaffold_51_57739_57895_-	495.5721521	470.2151804	468.5325526	1180.341755	1197.225978	381.5800698	426.4883174	413.1067662	1.313845899	9.502464307	3.32E-26	2.97E-24	0.007831599	scaffold_51	57739	57895	-	1	JGI_V11_306649	GO:0008270	KOG1700	KOG1700	FBgn0068123	Q6XIG1
scaffold_54_584533_584541_-	43.00713171	47.25407522	51.19731797	76.59872579	111.9936646	75.43677236	89.33443001	100.5426152	0.997609579	6.450200989	0.000101094	0.000462877	0.024142109	scaffold_54	584533	584541	-	1	JGI_V11_306849	GO:0008270	KOG4582	KOG4582	FBgn0003231	P14199
scaffold_6_927179_927196_+	13.62654393	14.09389356	14.85628551	7.071164095	0.034019488	5.768765496	6.065888848	10.10456501	-1.952530252	3.677267219	0.001107141	0.003955794	0.029614871	scaffold_6	927179	927196	+	1	JGI_V11_235753	GO:0008270	KOG1700	KOG1700	0	0
scaffold_60_173485_173551_+	35.49824309	37.3511868	39.84924609	5.427650738	7.799673508	15.06484381	24.15952694	15.23393359	-2.485743528	4.840676735	1.47E-09	1.98E-08	0.022474704	scaffold_60	173485	173551	+	1	JGI_V11_307205	GO:0008270	KOG4286	KOG4286	0	0
scaffold_66_346571_346576_-	5.470197029	0	0	15.67067655	10.16064015	11.72878933	7.129783181	8.894156511	2.783449831	3.396680146	1.05E-05	6.11E-05	0.033636609	scaffold_66	346571	346576	-	1	JGI_V11_324972	GO:0008270	KOG0035	KOG0035	FBgn0036333	Q9VU34
scaffold_9_131713_131730_+	6.44675513	7.944107566	6.503392954	1.39E-17	1.39E-17	0.027347209	5.143932895	0.026160176	-5.873174476	2.638770526	6.41E-05	0.000308912	0.03241555	scaffold_9	131713	131730	+	1	JGI_V11_193440	GO:0008270	KOG4381	KOG4381	FBgn0051064	Q86P45
scaffold_1_688145_688156_-	1.39E-17	1.39E-17	1.39E-17	7.408035041	10.09735021	0.039495366	0.014972919	7.783950108	6.195461803	2.537800533	8.31E-07	6.24E-06	0.04639639	scaffold_1	688145	688156	-	1	JGI_V11_232076	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	FBgn0034580	Q8MSI4
scaffold_1_695964_695981_-	59.73636209	54.51964851	55.9369486	213.5418186	155.5233754	112.5188914	72.1918921	77.78897521	1.699505473	6.870764788	5.56E-11	9.48E-10	0.029607558	scaffold_1	695964	695981	-	1	JGI_V11_189897	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	FBgn0034580	Q8MSI4
scaffold_1_3115212_3115257_-	62.79108726	49.02032312	131.646149	168.0639727	270.0227023	114.2610427	162.2452913	208.4319055	1.431484818	7.403816488	0.000502981	0.001949696	0.092027422	scaffold_1	3115212	3115257	-	1	JGI_V11_220226	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	0	0
scaffold_13_148777_148795_+	32.40333324	42.41054623	35.76241571	181.1292505	160.2973342	48.96856797	41.33509618	50.46493898	2.207359972	6.442891572	1.58E-22	1.11E-20	0.017223305	scaffold_13	148777	148795	+	1	JGI_V11_194525	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	0	0
scaffold_13_150145_150196_+	1.39E-17	1.39E-17	1.39E-17	17.63104592	9.031329151	1.39E-17	1.39E-17	1.39E-17	6.797270165	2.585827853	7.83E-10	1.10E-08	0.035420647	scaffold_13	150145	150196	+	1	JGI_V11_194525	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	0	0
scaffold_2_193637_193653_-	7.93267002	0	5.520500169	20.7808671	36.35510159	22.05720731	18.17192062	20.17007087	2.658097474	4.371271405	8.48E-09	9.66E-08	0.037716185	scaffold_2	193637	193653	-	1	JGI_V11_310112	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	0	0
scaffold_5_829943_829969_+	112.6280667	96.91118664	67.15279925	235.3109378	171.3895251	289.1672281	205.1648236	298.4817123	1.139600653	7.739384717	4.60E-05	0.000230634	0.038944629	scaffold_5	829943	829969	+	1	JGI_V11_235148	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	FBgn0250907	Q9W5U2
scaffold_5_830806_830843_+	6.773369594	5.109974213	0	16.09883067	15.98434866	12.22482399	9.049694509	12.00863764	1.997730343	3.718052645	9.38E-05	0.000432387	0.028476441	scaffold_5	830806	830843	+	1	JGI_V11_235148	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	FBgn0250907	Q9W5U2
scaffold_5_830948_830951_+	12.06703476	12.57495914	5.030557869	36.66770081	33.0166697	46.0344949	28.24679988	11.90212921	1.803720414	4.836927447	0.000208003	0.000883642	0.083901435	scaffold_5	830948	830951	+	1	JGI_V11_235148	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	FBgn0250907	Q9W5U2
scaffold_5_831161_831228_+	1.39E-17	1.39E-17	1.39E-17	13.60433913	15.73776574	14.19660989	21.64169315	6.259313702	6.933036047	3.611832689	2.20E-10	3.45E-09	0.045324796	scaffold_5	831161	831228	+	1	JGI_V11_235148	"GO:0008152,GO:0016787,GO:0003824,GO:0005975,GO:0005576,GO:0006030,GO:0008061"	KOG2806	KOG2806	FBgn0250907	Q9W5U2
scaffold_14_1135092_1135108_-	1.39E-17	1.39E-17	1.39E-17	5.814552762	6.777841387	5.866371609	6.916424621	7.388066935	5.7277211	2.769141084	2.42E-05	0.000130661	0.027105629	scaffold_14	1135092	1135108	-	1	JGI_V11_315516	"GO:0008152,GO:0016787"	KOG2806	KOG2806	0	0
scaffold_143_220694_220861_-	46.98968796	48.53218302	42.4244	80.60207278	73.94577405	47.58923353	52.74537463	62.25387734	0.747087441	6.077153025	0.001764552	0.005975535	0.016534656	scaffold_143	220694	220861	-	1	JGI_V11_218498	"GO:0008152,GO:0016779"	KOG2638	KOG2638	FBgn0035978	Q8SXQ2
scaffold_29_840261_840345_+	93.33941335	88.67435058	90.52792425	135.525351	149.0840017	98.48408387	79.38096411	92.11966844	0.646593803	6.919256323	0.000968931	0.003505017	0.013614296	scaffold_29	840261	840345	+	1	JGI_V11_304437	"GO:0008152,GO:0016624"	KOG0225	KOG0225	FBgn0028325	Q7KVX1
scaffold_174_124491_124672_-	125.8787617	129.5647891	118.1197341	76.9095871	71.18430801	111.9491588	96.48627288	126.0720274	-0.749027378	6.971673135	0.000532234	0.002047504	0.014812982	scaffold_174	124491	124672	-	1	JGI_V11_203975	"GO:0008152,GO:0016491,GO:0005498"	KOG0725	KOG0725	FBgn0039537	Q9VB10
scaffold_210_57086_57191_-	125.6991567	129.397248	133.896635	233.2580926	218.9126367	225.7302537	275.9543608	268.9590272	0.801486927	7.86681334	6.49E-06	3.99E-05	0.012808994	scaffold_210	57086	57191	-	1	JGI_V11_332860	"GO:0008152,GO:0016491,GO:0005498"	KOG1206	KOG1206	FBgn0030731	Q9VXJ0
scaffold_119_147454_147459_-	15.46329075	13.47263331	12.05663742	48.25903835	38.67404379	26.45029417	36.96699333	38.59884466	1.660307565	5.127430627	4.97E-07	3.90E-06	0.022972556	scaffold_119	147454	147459	-	1	JGI_V11_202999	"GO:0008152,GO:0016491,GO:0004808,GO:0005737,GO:0008033"	KOG2805	KOG2805	FBgn0040337	Q9W5B6
scaffold_1_642134_642148_+	89.60096495	106.9478621	104.5533645	51.34444299	57.0026448	113.6883961	75.45633302	82.76721669	-0.888453961	6.64947043	0.000579109	0.002208641	0.022622971	scaffold_1	642134	642148	+	1	JGI_V11_299809	"GO:0008152,GO:0016491,GO:0004450,GO:0006092"	KOG1526	KOG1526	FBgn0001248	B7Z0E0
scaffold_10_1912756_1912760_+	12.37731965	9.580355351	13.33592017	1.39E-17	1.39E-17	12.26397131	5.409420722	7.974515497	-6.618052555	3.485345914	1.03E-07	9.35E-07	0.028134126	scaffold_10	1912756	1912760	+	1	JGI_V11_300459	"GO:0008152,GO:0016491"	KOG0725	KOG0725	FBgn0037354	Q9VNF3
scaffold_10_813128_813135_-	7.866874932	5.797058102	4.674846733	24.77134372	52.85834849	30.18111463	9.688204201	27.8379201	2.641837529	4.665008935	2.42E-07	2.02E-06	0.080966105	scaffold_10	813128	813135	-	1	JGI_V11_313959	"GO:0008152,GO:0016491"	0	0	0	0
scaffold_138_290602_290637_-	39.78065139	39.56036253	43.02209262	19.52114957	17.83426263	30.5793303	29.02585819	34.18320886	-1.121996678	5.283181093	0.000375172	0.001494471	0.017111212	scaffold_138	290602	290637	-	1	JGI_V11_301515	"GO:0008152,GO:0016491"	KOG1208	KOG1208	0	0
scaffold_14_1599714_1599720_+	7.830255258	6.272000477	7.555461124	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	-5.923413965	2.489918615	3.72E-05	0.000190451	0.028254062	scaffold_14	1599714	1599720	+	1	JGI_V11_301603	"GO:0008152,GO:0016491"	KOG1205	KOG1205	FBgn0027583	Q9Y140
scaffold_183_63719_63761_-	26.26353671	22.47006237	23.84449586	8.041271618	6.569078815	25.86942416	13.87988252	21.07968035	-1.71158059	4.567999103	0.000156781	0.000680231	0.024751653	scaffold_183	63719	63761	-	1	JGI_V11_302712	"GO:0008152,GO:0016491"	KOG2453	KOG2453	FBgn0036857	Q8SXQ1
scaffold_31_306555_306609_-	111.4647671	133.6215294	108.0541704	28.23059456	26.56969156	57.3492986	56.48760077	57.35353817	-2.098465228	6.429749422	4.33E-16	1.58E-14	0.015737186	scaffold_31	306555	306609	-	1	JGI_V11_231053	"GO:0008152,GO:0016491"	KOG1208	KOG1208	0	0
scaffold_6_874885_874940_+	111.4526674	119.590862	98.77114333	55.43046933	59.88230961	145.9487429	113.869378	127.6680615	-0.930087353	6.930382968	5.82E-05	0.000284101	0.016200849	scaffold_6	874885	874940	+	1	JGI_V11_312400	"GO:0008152,GO:0016491"	KOG1208	KOG1208	FBgn0034500	Q7K0F7
