#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_usercol	7_usercol	8_usercol	9_usercol	10_pct_at	11_pct_gc	12_num_A	13_num_C	14_num_G	15_num_T	16_num_N	17_num_oth	18_seq_len
scaffold_1	584423	584426	.	0	-	584423	584426	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_1	593209	593226	.	0	-	593209	593226	0	0.529412	0.470588	5	1	7	4	0	0	17
scaffold_1	594534	594549	.	0	-	594534	594549	0	0.533333	0.466667	1	6	1	7	0	0	15
scaffold_1	597099	597104	.	0	-	597099	597104	0	0.800000	0.200000	2	1	0	2	0	0	5
scaffold_1	605738	605831	.	0	-	605738	605831	0	0.602151	0.397849	27	19	18	29	0	0	93
scaffold_1	612148	612173	.	0	-	612148	612173	0	0.600000	0.400000	13	5	5	2	0	0	25
scaffold_1	620330	620351	.	0	-	620330	620351	0	0.571429	0.428571	5	5	4	7	0	0	21
scaffold_1	630828	630852	.	0	-	630828	630852	0	0.625000	0.375000	5	4	5	10	0	0	24
scaffold_1	651671	651705	.	0	-	651671	651705	0	0.647059	0.352941	11	4	8	11	0	0	34
scaffold_1	676487	676543	.	0	-	676487	676543	0	0.464286	0.535714	11	16	14	15	0	0	56
scaffold_1	676767	676844	.	0	-	676767	676844	0	0.467532	0.532468	12	19	22	24	0	0	77
scaffold_1	683391	683447	.	0	-	683391	683447	0	0.642857	0.357143	16	10	10	20	0	0	56
scaffold_1	688155	688156	.	0	-	688155	688156	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_1	692052	692053	.	0	-	692052	692053	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	695975	695979	.	0	-	695975	695979	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_1	698419	698423	.	0	-	698419	698423	0	0.250000	0.750000	1	2	1	0	0	0	4
scaffold_1	698533	698552	.	0	-	698533	698552	0	0.526316	0.473684	7	7	2	3	0	0	19
scaffold_1	702713	702732	.	0	-	702713	702732	0	0.473684	0.526316	5	8	2	4	0	0	19
scaffold_1	728167	728171	.	0	-	728167	728171	0	1.000000	0.000000	2	0	0	2	0	0	4
scaffold_1	848044	848048	.	0	-	848044	848048	0	0.500000	0.500000	2	2	0	0	0	0	4
scaffold_1	854064	854102	.	0	-	854064	854102	0	0.605263	0.394737	13	7	8	10	0	0	38
scaffold_1	919465	919497	.	0	-	919465	919497	0	0.625000	0.375000	7	5	7	13	0	0	32
scaffold_1	939493	939540	.	0	-	939493	939540	0	0.659574	0.340426	17	9	7	14	0	0	47
scaffold_1	978099	978105	.	0	-	978099	978105	0	0.333333	0.666667	2	2	2	0	0	0	6
scaffold_1	981331	981347	.	0	-	981331	981347	0	0.437500	0.562500	2	5	4	5	0	0	16
scaffold_1	982984	982985	.	0	-	982984	982985	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_1	986072	986111	.	0	-	986072	986111	0	0.435897	0.564103	10	9	13	7	0	0	39
scaffold_1	1052587	1052592	.	0	-	1052587	1052592	0	0.600000	0.400000	2	1	1	1	0	0	5
scaffold_1	1141079	1141110	.	0	-	1141079	1141110	0	0.516129	0.483871	6	11	4	10	0	0	31
scaffold_1	1247361	1247443	.	0	-	1247361	1247443	0	0.536585	0.463415	15	16	22	29	0	0	82
scaffold_1	1252828	1252831	.	0	-	1252828	1252831	0	0.666667	0.333333	0	0	1	2	0	0	3
scaffold_1	1258709	1258755	.	0	-	1258709	1258755	0	0.652174	0.347826	15	7	9	15	0	0	46
scaffold_1	1389104	1389172	.	0	-	1389104	1389172	0	0.558824	0.441176	14	16	14	24	0	0	68
scaffold_1	1425388	1425395	.	0	-	1425388	1425395	0	0.571429	0.428571	2	2	1	2	0	0	7
scaffold_1	1434712	1434733	.	0	-	1434712	1434733	0	0.619048	0.380952	6	2	6	7	0	0	21
scaffold_1	1440447	1440449	.	0	-	1440447	1440449	0	0.500000	0.500000	1	0	1	0	0	0	2
scaffold_1	1451368	1451377	.	0	-	1451368	1451377	0	0.444444	0.555556	1	0	5	3	0	0	9
scaffold_1	1457827	1457830	.	0	-	1457827	1457830	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_1	1471102	1471156	.	0	-	1471102	1471156	0	0.462963	0.537037	8	17	12	17	0	0	54
scaffold_1	1499725	1499734	.	0	-	1499725	1499734	0	0.666667	0.333333	2	0	3	4	0	0	9
scaffold_1	1514089	1514117	.	0	-	1514089	1514117	0	0.500000	0.500000	4	6	8	10	0	0	28
scaffold_1	1514910	1514915	.	0	-	1514910	1514915	0	0.600000	0.400000	2	0	2	1	0	0	5
scaffold_1	1533572	1533579	.	0	-	1533572	1533579	0	0.428571	0.571429	1	2	2	2	0	0	7
scaffold_1	1535224	1535226	.	0	-	1535224	1535226	0	0.500000	0.500000	0	0	1	1	0	0	2
scaffold_1	1549320	1549355	.	0	-	1549320	1549355	0	0.571429	0.428571	8	7	8	12	0	0	35
scaffold_1	1570246	1570256	.	0	-	1570246	1570256	0	0.600000	0.400000	2	0	4	4	0	0	10
scaffold_1	1571883	1571899	.	0	-	1571883	1571899	0	0.625000	0.375000	6	4	2	4	0	0	16
scaffold_1	1577598	1577602	.	0	-	1577598	1577602	0	0.500000	0.500000	2	2	0	0	0	0	4
scaffold_1	1579937	1579943	.	0	-	1579937	1579943	0	0.666667	0.333333	1	0	2	3	0	0	6
scaffold_1	1581213	1581331	.	0	-	1581213	1581331	0	0.500000	0.500000	15	30	29	44	0	0	118
scaffold_1	1581527	1581533	.	0	-	1581527	1581533	0	0.666667	0.333333	2	2	0	2	0	0	6
scaffold_1	1588008	1588070	.	0	-	1588008	1588070	0	0.580645	0.419355	14	14	12	22	0	0	62
scaffold_1	1600906	1600908	.	0	-	1600906	1600908	0	0.000000	1.000000	0	1	1	0	0	0	2
scaffold_1	1601217	1601218	.	0	-	1601217	1601218	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_1	1629597	1629601	.	0	-	1629597	1629601	0	0.500000	0.500000	2	1	1	0	0	0	4
scaffold_1	1640268	1640269	.	0	-	1640268	1640269	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	1722847	1722851	.	0	-	1722847	1722851	0	0.500000	0.500000	2	2	0	0	0	0	4
scaffold_1	1771142	1771143	.	0	-	1771142	1771143	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	1780185	1780188	.	0	-	1780185	1780188	0	0.666667	0.333333	1	0	1	1	0	0	3
scaffold_1	1780459	1780460	.	0	-	1780459	1780460	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	1855162	1855165	.	0	-	1855162	1855165	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_1	1855382	1855387	.	0	-	1855382	1855387	0	0.600000	0.400000	3	1	1	0	0	0	5
scaffold_1	1858955	1858980	.	0	-	1858955	1858980	0	0.440000	0.560000	3	6	8	8	0	0	25
scaffold_1	1862540	1862594	.	0	-	1862540	1862594	0	0.648148	0.351852	16	9	10	19	0	0	54
scaffold_1	1863874	1863879	.	0	-	1863874	1863879	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_1	1867601	1867602	.	0	-	1867601	1867602	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_1	1868301	1868394	.	0	-	1868301	1868394	0	0.526882	0.473118	24	24	20	25	0	0	93
scaffold_1	1877808	1877823	.	0	-	1877808	1877823	0	0.333333	0.666667	2	5	5	3	0	0	15
scaffold_1	1885724	1885749	.	0	-	1885724	1885749	0	0.400000	0.600000	8	9	6	2	0	0	25
scaffold_1	1892641	1892645	.	0	-	1892641	1892645	0	0.750000	0.250000	1	0	1	2	0	0	4
scaffold_1	1893148	1893152	.	0	-	1893148	1893152	0	0.750000	0.250000	1	0	1	2	0	0	4
scaffold_1	1896235	1896237	.	0	-	1896235	1896237	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_1	1901021	1901026	.	0	-	1901021	1901026	0	0.600000	0.400000	1	1	1	2	0	0	5
scaffold_1	1903538	1903565	.	0	-	1903538	1903565	0	0.444444	0.555556	7	9	6	5	0	0	27
scaffold_1	1908653	1908658	.	0	-	1908653	1908658	0	0.600000	0.400000	1	1	1	2	0	0	5
scaffold_1	1919082	1919096	.	0	-	1919082	1919096	0	0.785714	0.214286	2	0	3	9	0	0	14
scaffold_1	1925768	1925790	.	0	-	1925768	1925790	0	0.500000	0.500000	5	5	6	6	0	0	22
scaffold_1	1926481	1926524	.	0	-	1926481	1926524	0	0.488372	0.511628	6	8	14	15	0	0	43
scaffold_1	1930642	1930744	.	0	-	1930642	1930744	0	0.656863	0.343137	28	11	24	39	0	0	102
scaffold_1	1944625	1944631	.	0	-	1944625	1944631	0	0.500000	0.500000	1	2	1	2	0	0	6
scaffold_1	1945075	1945079	.	0	-	1945075	1945079	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_1	1984959	1984984	.	0	-	1984959	1984984	0	0.480000	0.520000	9	8	5	3	0	0	25
scaffold_1	2053700	2053701	.	0	-	2053700	2053701	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2068043	2068112	.	0	-	2068043	2068112	0	0.594203	0.405797	27	8	20	14	0	0	69
scaffold_1	2072013	2072032	.	0	-	2072013	2072032	0	0.578947	0.421053	5	3	5	6	0	0	19
scaffold_1	2075357	2075358	.	0	-	2075357	2075358	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2079352	2079410	.	0	-	2079352	2079410	0	0.551724	0.448276	17	9	17	15	0	0	58
scaffold_1	2082744	2082756	.	0	-	2082744	2082756	0	0.750000	0.250000	5	1	2	4	0	0	12
scaffold_1	2091716	2091730	.	0	-	2091716	2091730	0	0.500000	0.500000	1	3	4	6	0	0	14
scaffold_1	2208521	2208522	.	0	-	2208521	2208522	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2210156	2210161	.	0	-	2210156	2210161	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_1	2212928	2212979	.	0	-	2212928	2212979	0	0.568627	0.431373	18	15	7	11	0	0	51
scaffold_1	2234626	2234636	.	0	-	2234626	2234636	0	0.200000	0.800000	2	3	5	0	0	0	10
scaffold_1	2239280	2239298	.	0	-	2239280	2239298	0	0.555556	0.444444	2	6	2	8	0	0	18
scaffold_1	2239561	2239601	.	0	-	2239561	2239601	0	0.700000	0.300000	10	7	5	18	0	0	40
scaffold_1	2252746	2252891	.	0	-	2252746	2252891	0	0.627586	0.372414	46	24	30	45	0	0	145
scaffold_1	2256561	2256562	.	0	-	2256561	2256562	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2271211	2271218	.	0	-	2271211	2271218	0	0.714286	0.285714	1	2	0	4	0	0	7
scaffold_1	2278175	2278185	.	0	-	2278175	2278185	0	0.500000	0.500000	5	1	4	0	0	0	10
scaffold_1	2319959	2319975	.	0	-	2319959	2319975	0	0.625000	0.375000	3	2	4	7	0	0	16
scaffold_1	2322319	2322323	.	0	-	2322319	2322323	0	0.500000	0.500000	1	1	1	1	0	0	4
scaffold_1	2327585	2327662	.	0	-	2327585	2327662	0	0.493506	0.506494	23	19	20	15	0	0	77
scaffold_1	2331999	2332046	.	0	-	2331999	2332046	0	0.574468	0.425532	11	6	14	16	0	0	47
scaffold_1	2345642	2345670	.	0	-	2345642	2345670	0	0.428571	0.571429	6	6	10	6	0	0	28
scaffold_1	2353268	2353358	.	0	-	2353268	2353358	0	0.577778	0.422222	30	17	21	22	0	0	90
scaffold_1	2359401	2359405	.	0	-	2359401	2359405	0	0.750000	0.250000	1	0	1	2	0	0	4
scaffold_1	2369346	2369347	.	0	-	2369346	2369347	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2405050	2405051	.	0	-	2405050	2405051	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2405414	2405415	.	0	-	2405414	2405415	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2410928	2410968	.	0	-	2410928	2410968	0	0.550000	0.450000	13	13	5	9	0	0	40
scaffold_1	2415010	2415012	.	0	-	2415010	2415012	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_1	2415527	2415561	.	0	-	2415527	2415561	0	0.529412	0.470588	7	8	8	11	0	0	34
scaffold_1	2442689	2442692	.	0	-	2442689	2442692	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_1	2443456	2443463	.	0	-	2443456	2443463	0	0.428571	0.571429	1	3	1	2	0	0	7
scaffold_1	2464033	2464150	.	0	-	2464033	2464150	0	0.521368	0.478632	39	35	21	22	0	0	117
scaffold_1	2464269	2464305	.	0	-	2464269	2464305	0	0.416667	0.583333	9	10	11	6	0	0	36
scaffold_1	2464531	2464595	.	0	-	2464531	2464595	0	0.562500	0.437500	19	14	14	17	0	0	64
scaffold_1	2464858	2465120	.	0	-	2464858	2465120	0	0.480916	0.519084	55	67	69	71	0	0	262
scaffold_1	2465713	2465808	.	0	-	2465713	2465808	0	0.410526	0.589474	12	22	34	27	0	0	95
scaffold_1	2466613	2466659	.	0	-	2466613	2466659	0	0.565217	0.434783	7	12	8	19	0	0	46
scaffold_1	2475865	2475866	.	0	-	2475865	2475866	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2505913	2505942	.	0	-	2505913	2505942	0	0.448276	0.551724	8	12	4	5	0	0	29
scaffold_1	2541443	2541481	.	0	-	2541443	2541481	0	0.578947	0.421053	9	8	8	13	0	0	38
scaffold_1	2569901	2569910	.	0	-	2569901	2569910	0	0.555556	0.444444	2	2	2	3	0	0	9
scaffold_1	2608424	2608426	.	0	-	2608424	2608426	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_1	2610838	2610839	.	0	-	2610838	2610839	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2611167	2611170	.	0	-	2611167	2611170	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_1	2616281	2616300	.	0	-	2616281	2616300	0	0.631579	0.368421	5	3	4	7	0	0	19
scaffold_1	2619231	2619345	.	0	-	2619231	2619345	0	0.535088	0.464912	37	29	24	24	0	0	114
scaffold_1	2622994	2622998	.	0	-	2622994	2622998	0	0.250000	0.750000	0	1	2	1	0	0	4
scaffold_1	2632437	2632440	.	0	-	2632437	2632440	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_1	2636058	2636132	.	0	-	2636058	2636132	0	0.635135	0.364865	14	13	14	33	0	0	74
scaffold_1	2644528	2644630	.	0	-	2644528	2644630	0	0.549020	0.450980	31	20	26	25	0	0	102
scaffold_1	2651965	2652028	.	0	-	2651965	2652028	0	0.492063	0.507937	12	13	19	19	0	0	63
scaffold_1	2652200	2652262	.	0	-	2652200	2652262	0	0.532258	0.467742	13	12	17	20	0	0	62
scaffold_1	2652424	2652479	.	0	-	2652424	2652479	0	0.454545	0.545455	12	14	16	13	0	0	55
scaffold_1	2652745	2652790	.	0	-	2652745	2652790	0	0.466667	0.533333	12	13	11	9	0	0	45
scaffold_1	2665614	2665619	.	0	-	2665614	2665619	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_1	2737967	2737968	.	0	-	2737967	2737968	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2752125	2752127	.	0	-	2752125	2752127	0	0.000000	1.000000	0	0	2	0	0	0	2
scaffold_1	2786084	2786112	.	0	-	2786084	2786112	0	0.607143	0.392857	11	3	8	6	0	0	28
scaffold_1	2791022	2791054	.	0	-	2791022	2791054	0	0.625000	0.375000	5	5	7	15	0	0	32
scaffold_1	2794973	2794977	.	0	-	2794973	2794977	0	0.500000	0.500000	1	0	2	1	0	0	4
scaffold_1	2795410	2795466	.	0	-	2795410	2795466	0	0.500000	0.500000	14	16	12	14	0	0	56
scaffold_1	2874058	2874059	.	0	-	2874058	2874059	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	2876326	2876396	.	0	-	2876326	2876396	0	0.585714	0.414286	18	9	20	23	0	0	70
scaffold_1	2879731	2879789	.	0	-	2879731	2879789	0	0.655172	0.344828	13	8	12	25	0	0	58
scaffold_1	2923115	2923139	.	0	-	2923115	2923139	0	0.666667	0.333333	5	4	4	11	0	0	24
scaffold_1	2923267	2923270	.	0	-	2923267	2923270	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_1	2935640	2935663	.	0	-	2935640	2935663	0	0.565217	0.434783	7	4	6	6	0	0	23
scaffold_1	3004095	3004103	.	0	-	3004095	3004103	0	0.500000	0.500000	2	2	2	2	0	0	8
scaffold_1	3006625	3006626	.	0	-	3006625	3006626	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	3013758	3013764	.	0	-	3013758	3013764	0	0.500000	0.500000	2	1	2	1	0	0	6
scaffold_1	3040236	3040241	.	0	-	3040236	3040241	0	0.600000	0.400000	1	0	2	2	0	0	5
scaffold_1	3040398	3040471	.	0	-	3040398	3040471	0	0.493151	0.506849	26	21	16	10	0	0	73
scaffold_1	3079912	3079962	.	0	-	3079912	3079962	0	0.560000	0.440000	6	15	7	22	0	0	50
scaffold_1	3097686	3097687	.	0	-	3097686	3097687	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	3100600	3100602	.	0	-	3100600	3100602	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_1	3111018	3111019	.	0	-	3111018	3111019	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_1	3111129	3111132	.	0	-	3111129	3111132	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_1	3115212	3115255	.	0	-	3115212	3115255	0	0.674419	0.325581	15	5	9	14	0	0	43
scaffold_1	3121520	3121521	.	0	-	3121520	3121521	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_1	3208359	3208364	.	0	-	3208359	3208364	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_1	3213388	3213395	.	0	-	3213388	3213395	0	0.428571	0.571429	1	1	3	2	0	0	7
scaffold_1	3242152	3242242	.	0	-	3242152	3242242	0	0.644444	0.355556	36	16	16	22	0	0	90
scaffold_1	3244289	3244290	.	0	-	3244289	3244290	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_1	3248352	3248360	.	0	-	3248352	3248360	0	0.625000	0.375000	3	0	3	2	0	0	8
scaffold_1	3252186	3252188	.	0	-	3252186	3252188	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_1	3271686	3271701	.	0	-	3271686	3271701	0	0.666667	0.333333	2	2	3	8	0	0	15
scaffold_1	3275378	3275471	.	0	-	3275378	3275471	0	0.569892	0.430108	24	21	19	29	0	0	93
scaffold_1	3299015	3299048	.	0	-	3299015	3299048	0	0.636364	0.363636	9	8	4	12	0	0	33
scaffold_1	3336932	3336955	.	0	-	3336932	3336955	0	0.565217	0.434783	3	8	2	10	0	0	23
scaffold_1	3368325	3368326	.	0	-	3368325	3368326	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	3562405	3562418	.	0	-	3562405	3562418	0	0.538462	0.461538	4	2	4	3	0	0	13
scaffold_1	3752564	3752567	.	0	-	3752564	3752567	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_1	3752741	3752780	.	0	-	3752741	3752780	0	0.717949	0.282051	23	8	3	5	0	0	39
scaffold_1	3765597	3765614	.	0	-	3765597	3765614	0	0.588235	0.411765	9	5	2	1	0	0	17
scaffold_1	3850588	3850591	.	0	-	3850588	3850591	0	0.666667	0.333333	1	1	0	1	0	0	3
scaffold_1	3861584	3861623	.	0	-	3861584	3861623	0	0.641026	0.358974	10	5	9	15	0	0	39
scaffold_1	3863776	3863820	.	0	-	3863776	3863820	0	0.500000	0.500000	11	3	19	11	0	0	44
scaffold_1	3877435	3877481	.	0	-	3877435	3877481	0	0.652174	0.347826	13	7	9	17	0	0	46
scaffold_1	3897521	3897544	.	0	-	3897521	3897544	0	0.826087	0.173913	9	2	2	10	0	0	23
scaffold_1	3899168	3899216	.	0	-	3899168	3899216	0	0.687500	0.312500	19	10	5	14	0	0	48
scaffold_1	3914306	3914307	.	0	-	3914306	3914307	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_1	3914417	3914425	.	0	-	3914417	3914425	0	0.750000	0.250000	2	2	0	4	0	0	8
scaffold_1	3922462	3922524	.	0	-	3922462	3922524	0	0.661290	0.338710	20	8	13	21	0	0	62
scaffold_1	3959352	3959369	.	0	-	3959352	3959369	0	0.529412	0.470588	5	6	2	4	0	0	17
scaffold_1	3970500	3970573	.	0	-	3970500	3970573	0	0.630137	0.369863	20	10	17	26	0	0	73
scaffold_1	3977653	3977712	.	0	-	3977653	3977712	0	0.559322	0.440678	12	14	12	21	0	0	59
scaffold_1	3980278	3980284	.	0	-	3980278	3980284	0	0.500000	0.500000	1	2	1	2	0	0	6
scaffold_1	4048773	4048777	.	0	-	4048773	4048777	0	0.750000	0.250000	3	0	1	0	0	0	4
scaffold_1	4117569	4117574	.	0	-	4117569	4117574	0	0.400000	0.600000	1	1	2	1	0	0	5
scaffold_1	4131094	4131095	.	0	-	4131094	4131095	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_1	4149096	4149097	.	0	-	4149096	4149097	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	4155602	4155648	.	0	-	4155602	4155648	0	0.500000	0.500000	8	11	12	15	0	0	46
scaffold_1	4157544	4157564	.	0	-	4157544	4157564	0	0.600000	0.400000	5	3	5	7	0	0	20
scaffold_1	4160608	4160609	.	0	-	4160608	4160609	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_1	4163484	4163569	.	0	-	4163484	4163569	0	0.576471	0.423529	24	20	16	25	0	0	85
scaffold_1	4187175	4187283	.	0	-	4187175	4187283	0	0.574074	0.425926	31	31	15	31	0	0	108
scaffold_1	4189643	4189661	.	0	-	4189643	4189661	0	0.666667	0.333333	3	2	4	9	0	0	18
scaffold_1	4192422	4192460	.	0	-	4192422	4192460	0	0.526316	0.473684	4	11	7	16	0	0	38
scaffold_10	27600	27608	.	0	+	27600	27608	0	0.250000	0.750000	1	2	4	1	0	0	8
scaffold_10	38885	38888	.	0	+	38885	38888	0	0.666667	0.333333	0	1	0	2	0	0	3
scaffold_10	39109	39169	.	0	+	39109	39169	0	0.450000	0.550000	13	15	18	14	0	0	60
scaffold_10	39320	39411	.	0	+	39320	39411	0	0.461538	0.538462	24	23	26	18	0	0	91
scaffold_10	39519	39599	.	0	+	39519	39599	0	0.512500	0.487500	24	22	17	17	0	0	80
scaffold_10	41059	41066	.	0	+	41059	41066	0	0.714286	0.285714	2	2	0	3	0	0	7
scaffold_10	43374	43375	.	0	+	43374	43375	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_10	49153	49157	.	0	+	49153	49157	0	0.750000	0.250000	2	1	0	1	0	0	4
scaffold_10	68155	68159	.	0	+	68155	68159	0	0.750000	0.250000	2	1	0	1	0	0	4
scaffold_10	89707	89753	.	0	+	89707	89753	0	0.673913	0.326087	19	7	8	12	0	0	46
scaffold_10	93320	93328	.	0	+	93320	93328	0	0.625000	0.375000	4	3	0	1	0	0	8
scaffold_10	100163	100169	.	0	+	100163	100169	0	0.500000	0.500000	1	1	2	2	0	0	6
scaffold_10	122098	122126	.	0	+	122098	122126	0	0.535714	0.464286	5	7	6	10	0	0	28
scaffold_10	169980	169981	.	0	+	169980	169981	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_10	220343	220392	.	0	+	220343	220392	0	0.530612	0.469388	8	12	11	18	0	0	49
scaffold_10	223564	223565	.	0	+	223564	223565	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_10	271945	271994	.	0	+	271945	271994	0	0.632653	0.367347	8	7	11	23	0	0	49
scaffold_10	278100	278195	.	0	+	278100	278195	0	0.463158	0.536842	22	22	29	22	0	0	95
scaffold_10	286291	286295	.	0	+	286291	286295	0	0.000000	1.000000	0	1	3	0	0	0	4
scaffold_10	307522	307606	.	0	+	307522	307606	0	0.595238	0.404762	20	18	16	30	0	0	84
scaffold_10	307727	307748	.	0	+	307727	307748	0	0.476190	0.523810	5	5	6	5	0	0	21
scaffold_10	321055	321061	.	0	+	321055	321061	0	0.833333	0.166667	3	1	0	2	0	0	6
scaffold_10	380379	380380	.	0	+	380379	380380	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_10	385731	385767	.	0	+	385731	385767	0	0.472222	0.527778	8	11	8	9	0	0	36
scaffold_10	411119	411120	.	0	+	411119	411120	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_10	417349	417352	.	0	+	417349	417352	0	0.666667	0.333333	0	0	1	2	0	0	3
scaffold_10	425252	425255	.	0	+	425252	425255	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_10	430188	430191	.	0	+	430188	430191	0	0.666667	0.333333	2	1	0	0	0	0	3
scaffold_10	454431	454463	.	0	+	454431	454463	0	0.531250	0.468750	9	6	9	8	0	0	32
scaffold_10	457129	457140	.	0	+	457129	457140	0	0.818182	0.181818	5	1	1	4	0	0	11
scaffold_10	462110	462111	.	0	+	462110	462111	0	0.000000	1.000000	0	0	1	0	0	0	1
scaffold_10	476931	476965	.	0	+	476931	476965	0	0.588235	0.411765	8	7	7	12	0	0	34
scaffold_10	493618	493647	.	0	+	493618	493647	0	0.310345	0.689655	6	10	10	3	0	0	29
scaffold_10	493947	493951	.	0	+	493947	493951	0	0.250000	0.750000	1	2	1	0	0	0	4
scaffold_10	521208	521210	.	0	+	521208	521210	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_10	522696	522713	.	0	+	522696	522713	0	0.647059	0.352941	4	4	2	7	0	0	17
scaffold_10	522836	523092	.	0	+	522836	523092	0	0.515625	0.484375	79	80	44	53	0	0	256
scaffold_10	548312	548321	.	0	+	548312	548321	0	0.555556	0.444444	3	2	2	2	0	0	9
scaffold_10	583534	583541	.	0	+	583534	583541	0	0.571429	0.428571	3	3	0	1	0	0	7
scaffold_10	599027	599060	.	0	+	599027	599060	0	0.484848	0.515152	12	9	8	4	0	0	33
scaffold_10	600315	600322	.	0	+	600315	600322	0	0.571429	0.428571	2	2	1	2	0	0	7
scaffold_10	610829	610832	.	0	+	610829	610832	0	0.333333	0.666667	1	1	1	0	0	0	3
scaffold_10	624408	624427	.	0	+	624408	624427	0	0.578947	0.421053	10	6	2	1	0	0	19
scaffold_10	626990	626992	.	0	+	626990	626992	0	0.500000	0.500000	1	1	0	0	0	0	2
scaffold_10	630115	630195	.	0	+	630115	630195	0	0.575000	0.425000	26	15	19	20	0	0	80
scaffold_10	635011	635021	.	0	+	635011	635021	0	0.800000	0.200000	2	2	0	6	0	0	10
scaffold_10	644257	644270	.	0	+	644257	644270	0	0.461538	0.538462	3	2	5	3	0	0	13
scaffold_10	661026	661027	.	0	+	661026	661027	0	1.000000	0.000000	1	0	0	0	0	0	1
scaffold_10	662841	662846	.	0	+	662841	662846	0	0.800000	0.200000	1	0	1	3	0	0	5
scaffold_10	666588	666593	.	0	+	666588	666593	0	0.800000	0.200000	2	0	1	2	0	0	5
scaffold_10	670066	670072	.	0	+	670066	670072	0	0.666667	0.333333	2	2	0	2	0	0	6
scaffold_10	673198	673205	.	0	+	673198	673205	0	0.571429	0.428571	3	2	1	1	0	0	7
scaffold_10	673526	673532	.	0	+	673526	673532	0	0.333333	0.666667	1	3	1	1	0	0	6
scaffold_10	674360	674404	.	0	+	674360	674404	0	0.568182	0.431818	22	4	15	3	0	0	44
scaffold_10	679492	679529	.	0	+	679492	679529	0	0.567568	0.432432	11	9	7	10	0	0	37
scaffold_10	690674	690675	.	0	+	690674	690675	0	1.000000	0.000000	0	0	0	1	0	0	1
scaffold_10	698638	698643	.	0	+	698638	698643	0	0.200000	0.800000	0	3	1	1	0	0	5
